0.019265573770492,0.090909090909091,0.125,0.067169811320755,0.003107510786939,0,0,0,0.5,0.5,0.097587719298246,0,0.478260869565217,0,0.161934262605404,0.005742353388494
0.06072131147541,0.090909090909091,0.28125,0.172075471698113,0.004071868910294,0.4,0,0,0.5,0.5,0.206140350877193,0.08298755186722,0.443478260869565,0.988089330024814,0.222164859748752,0.008027118519463
0.013770491803279,0.060606060606061,0.125,0.03622641509434,0.005742534553642,0,0,0,0.5,0.416666666666667,0.052631578947369,0,0.28695652173913,0,0.399414902770607,0.008513018796185
0.069377049180328,0.121212121212121,0.375,0.126037735849057,0.002713771603409,0,0,0,1,0.5,0.083333333333333,0.188796680497925,0.565217391304348,0,0.165376011013595,0.004995698116935
0.057049180327869,0.090909090909091,0.25,0.104905660377359,0.004579489580753,0,0,0,0.5,0.583333333333333,0.152412280701754,0,0.756521739130435,0,0.241094475993805,0.007870895262645
0.150819672131148,0.121212121212121,0.5625,0.387169811320755,0.06142937015663,0,0,0,0.5,0.833333333333333,0.394736842105263,0.317427385892116,0.878260869565217,0,0.750473240406126,0.116339229612578
0.023934426229508,0.090909090909091,0.28125,0.107547169811321,0.003815635564704,0.4,0,0,0.5,0.5,0.15625,0,0.826086956521739,0,0.316468766133196,0.007085184176881
0.028439344262295,0.090909090909091,0.1875,0.05811320754717,0.005567472055119,0,0,0,0.5,0.5,0.084429824561404,0,0.547826086956522,0,0.21528136293237,0.010407225785108
0.020262295081967,0.090909090909091,0.125,0.112452830188679,0.004209980500824,0,0,0,0.5,0.5,0.083333333333333,0.151452282157676,0.521739130434783,0,0.237652727585613,0.008571602517492
0.032524590163935,0.090909090909091,0.3125,0.120754716981132,0.003658745643882,0.4,0,0,0.5,0.5,0.175438596491228,0,0.895652173913044,0,0.34262605403545,0.007947858190636
0.077049180327869,0.090909090909091,0.3125,0.246792452830189,0.005618961025273,0,0,0,0.5,0.583333333333333,0.172149122807018,0.352697095435685,0.565217391304348,0,0.311650318361728,0.009504347256731
0.051540983606557,0.060606060606061,0.125,0.065660377358491,0.003319524193456,0,0,0,0.75,0.5,0.0625,0.062240663900415,0.365217391304348,0,0.160213388401308,0.006144398534718
0.030819672131148,0.090909090909091,0.125,0.086037735849057,0.011740090947694,0.2,0,0,0.75,0.5,0.125,0,0.234782608695652,0,0.237652727585613,0.013837245232606
0.042622950819672,0.090909090909091,0.21875,0.081509433962264,0.005548693724827,0,0,0,0.75,0.5,0.118421052631579,0,0.669565217391304,0,0.167096885217691,0.010978129892746
0.059672131147541,0.151515151515152,0.25,0.114716981132075,0.002622908714902,0.2,0,0,0.5,0.5,0.166666666666667,0,0,0,0.165376011013595,0.004823393054268
0.075409836065574,0.121212121212121,0.375,0.200754716981132,0.002713771603409,0.4,0,0.75,0.5,0.666666666666667,0.18530701754386,0.201244813278008,0.68695652173913,0,0.299604198933058,0.003846997699153
0.041967213114754,0.090909090909091,0.25,0.120754716981132,0.008189775017431,0.4,0,0,0.5,0.5,0.175438596491228,0,0.817391304347826,0,0.256582343830666,0.015354678484497
